node_id,node_type,service_name,environment,region,zone,host_id,container_id,version,cpu_capacity,memory_capacity,replica_count,criticality,scenario_id,topology_id
consumer_2,web_service,kafka_consumer_2,production,eu-central-1,eu-central-1a,host-667,ct-5144,v2.2.0,2.0,8.0,4,low,scen_000052,top_0052
consumer_3,web_service,kafka_consumer_3,production,eu-central-1,eu-central-1c,host-403,ct-5441,v2.8.0,8.0,4.0,1,low,scen_000052,top_0052
consumer_4,web_service,kafka_consumer_4,production,eu-central-1,eu-central-1a,host-918,ct-5662,v3.7.0,2.0,16.0,4,low,scen_000052,top_0052
consumer_5,web_service,kafka_consumer_5,production,eu-central-1,eu-central-1b,host-127,ct-5408,v3.4.0,4.0,32.0,2,low,scen_000052,top_0052
consumer_6,web_service,kafka_consumer_6,production,eu-central-1,eu-central-1c,host-804,ct-2850,v2.1.0,4.0,8.0,1,low,scen_000052,top_0052
consumer_7,web_service,kafka_consumer_7,production,eu-central-1,eu-central-1b,host-694,ct-4197,v3.9.0,4.0,64.0,2,low,scen_000052,top_0052
consumer_8,web_service,kafka_consumer_8,production,eu-central-1,eu-central-1c,host-496,ct-7066,v2.6.0,8.0,32.0,5,low,scen_000052,top_0052
consumer_9,web_service,kafka_consumer_9,production,eu-central-1,eu-central-1b,host-263,ct-1860,v1.5.0,8.0,16.0,5,low,scen_000052,top_0052
consumer_10,web_service,kafka_consumer_10,production,eu-central-1,eu-central-1b,host-573,ct-2072,v2.0.0,4.0,8.0,3,low,scen_000052,top_0052
consumer_11,web_service,kafka_consumer_11,production,eu-central-1,eu-central-1a,host-154,ct-1570,v1.5.0,16.0,4.0,4,low,scen_000052,top_0052
consumer_12,web_service,kafka_consumer_12,production,eu-central-1,eu-central-1a,host-557,ct-3234,v3.1.0,8.0,64.0,4,low,scen_000052,top_0052
consumer_13,web_service,kafka_consumer_13,production,eu-central-1,eu-central-1b,host-565,ct-3379,v3.1.0,8.0,4.0,4,low,scen_000052,top_0052
consumer_14,web_service,kafka_consumer_14,production,eu-central-1,eu-central-1c,host-890,ct-5565,v2.8.0,16.0,8.0,4,low,scen_000052,top_0052
consumer_15,web_service,kafka_consumer_15,production,eu-central-1,eu-central-1c,host-396,ct-5518,v3.5.0,8.0,16.0,1,low,scen_000052,top_0052
consumer_16,web_service,kafka_consumer_16,production,eu-central-1,eu-central-1a,host-881,ct-4475,v1.5.0,4.0,4.0,2,low,scen_000052,top_0052
consumer_17,web_service,kafka_consumer_17,production,eu-central-1,eu-central-1b,host-110,ct-9330,v3.9.0,16.0,32.0,5,low,scen_000052,top_0052
consumer_18,web_service,kafka_consumer_18,production,eu-central-1,eu-central-1b,host-470,ct-6673,v2.1.0,4.0,16.0,5,low,scen_000052,top_0052
consumer_19,web_service,kafka_consumer_19,production,eu-central-1,eu-central-1b,host-222,ct-6753,v2.1.0,2.0,32.0,2,low,scen_000052,top_0052
consumer_20,web_service,kafka_consumer_20,production,eu-central-1,eu-central-1c,host-121,ct-5633,v2.7.0,16.0,8.0,1,low,scen_000052,top_0052
consumer_21,web_service,kafka_consumer_21,production,eu-central-1,eu-central-1c,host-434,ct-4773,v3.9.0,4.0,32.0,5,low,scen_000052,top_0052
consumer_22,web_service,kafka_consumer_22,production,eu-central-1,eu-central-1b,host-877,ct-5493,v3.8.0,16.0,4.0,4,low,scen_000052,top_0052
consumer_23,web_service,kafka_consumer_23,production,eu-central-1,eu-central-1a,host-312,ct-2508,v2.7.0,16.0,32.0,3,low,scen_000052,top_0052
gw_01,api_gateway,api_gateway,production,us-west-2,us-west-2c,host-657,ct-8138,v2.9.0,16.0,32.0,4,critical,scen_000053,top_0053
lb_01,load_balancer,load_balancer,production,us-west-2,us-west-2c,host-360,ct-4442,v3.9.0,4.0,32.0,1,critical,scen_000053,top_0053
auth_01,auth_service,auth_service,production,us-west-2,us-west-2b,host-670,ct-5611,v3.9.0,2.0,8.0,4,high,scen_000053,top_0053
web_01,web_service,web_service,production,us-west-2,us-west-2a,host-997,ct-1445,v3.1.0,2.0,64.0,5,high,scen_000053,top_0053
db_01,postgresql,postgresql,production,us-west-2,us-west-2b,host-516,ct-5242,v3.8.0,2.0,64.0,4,critical,scen_000053,top_0053
sub_svc_2,web_service,sub_service_2,production,us-west-2,us-west-2b,host-314,ct-3520,v2.5.0,16.0,32.0,5,low,scen_000053,top_0053
sub_svc_3,web_service,sub_service_3,production,us-west-2,us-west-2b,host-809,ct-6802,v3.3.0,4.0,16.0,1,low,scen_000053,top_0053
sub_svc_4,web_service,sub_service_4,production,us-west-2,us-west-2c,host-516,ct-2315,v1.2.0,4.0,64.0,1,low,scen_000053,top_0053
sub_svc_5,web_service,sub_service_5,production,us-west-2,us-west-2a,host-259,ct-1544,v3.4.0,2.0,16.0,5,low,scen_000053,top_0053
sub_svc_6,web_service,sub_service_6,production,us-west-2,us-west-2a,host-906,ct-5887,v3.4.0,8.0,8.0,3,low,scen_000053,top_0053
sub_svc_7,web_service,sub_service_7,production,us-west-2,us-west-2c,host-182,ct-2491,v2.6.0,8.0,32.0,2,low,scen_000053,top_0053
sub_svc_8,web_service,sub_service_8,production,us-west-2,us-west-2b,host-440,ct-5756,v2.6.0,2.0,16.0,3,low,scen_000053,top_0053
sub_svc_9,web_service,sub_service_9,production,us-west-2,us-west-2a,host-281,ct-8720,v1.1.0,8.0,16.0,3,low,scen_000053,top_0053
sub_svc_10,web_service,sub_service_10,production,us-west-2,us-west-2c,host-610,ct-5272,v1.7.0,4.0,4.0,4,low,scen_000053,top_0053
sub_svc_11,web_service,sub_service_11,production,us-west-2,us-west-2b,host-777,ct-8689,v3.5.0,8.0,8.0,2,low,scen_000053,top_0053
ingest_01,api_gateway,ingestion_gateway,production,eu-central-1,eu-central-1a,host-753,ct-7704,v1.3.0,2.0,32.0,3,critical,scen_000054,top_0054
kafka_broker,kafka,kafka,production,eu-central-1,eu-central-1c,host-626,ct-4084,v1.4.0,8.0,32.0,2,critical,scen_000054,top_0054
notif_01,notification_service,notification_service,production,eu-central-1,eu-central-1a,host-122,ct-1726,v1.6.0,4.0,16.0,3,high,scen_000054,top_0054
user_01,user_service,user_service,production,eu-central-1,eu-central-1a,host-306,ct-8276,v3.0.0,4.0,64.0,4,medium,scen_000054,top_0054
db_event,mysql,mysql,production,eu-central-1,eu-central-1b,host-178,ct-4250,v1.6.0,8.0,16.0,1,high,scen_000054,top_0054
consumer_1,web_service,kafka_consumer_1,production,eu-central-1,eu-central-1c,host-372,ct-1491,v1.1.0,4.0,16.0,5,low,scen_000054,top_0054
consumer_2,web_service,kafka_consumer_2,production,eu-central-1,eu-central-1b,host-638,ct-7193,v1.3.0,4.0,4.0,3,low,scen_000054,top_0054
consumer_3,web_service,kafka_consumer_3,production,eu-central-1,eu-central-1b,host-954,ct-7511,v3.2.0,4.0,4.0,2,low,scen_000054,top_0054
consumer_4,web_service,kafka_consumer_4,production,eu-central-1,eu-central-1a,host-655,ct-8823,v1.8.0,2.0,16.0,4,low,scen_000054,top_0054
consumer_5,web_service,kafka_consumer_5,production,eu-central-1,eu-central-1a,host-801,ct-8974,v3.0.0,16.0,64.0,3,low,scen_000054,top_0054
consumer_6,web_service,kafka_consumer_6,production,eu-central-1,eu-central-1c,host-470,ct-2473,v1.2.0,4.0,4.0,4,low,scen_000054,top_0054
consumer_7,web_service,kafka_consumer_7,production,eu-central-1,eu-central-1c,host-100,ct-7233,v2.2.0,2.0,8.0,1,low,scen_000054,top_0054
consumer_8,web_service,kafka_consumer_8,production,eu-central-1,eu-central-1b,host-264,ct-9126,v1.7.0,16.0,16.0,2,low,scen_000054,top_0054
consumer_9,web_service,kafka_consumer_9,production,eu-central-1,eu-central-1b,host-536,ct-7969,v3.4.0,2.0,64.0,3,low,scen_000054,top_0054
consumer_10,web_service,kafka_consumer_10,production,eu-central-1,eu-central-1b,host-418,ct-3851,v3.2.0,16.0,4.0,4,low,scen_000054,top_0054
consumer_11,web_service,kafka_consumer_11,production,eu-central-1,eu-central-1c,host-718,ct-2364,v1.3.0,8.0,16.0,2,low,scen_000054,top_0054
consumer_12,web_service,kafka_consumer_12,production,eu-central-1,eu-central-1b,host-843,ct-6997,v3.2.0,8.0,4.0,3,low,scen_000054,top_0054
consumer_13,web_service,kafka_consumer_13,production,eu-central-1,eu-central-1c,host-575,ct-5206,v2.7.0,4.0,8.0,2,low,scen_000054,top_0054
consumer_14,web_service,kafka_consumer_14,production,eu-central-1,eu-central-1c,host-714,ct-7653,v2.6.0,16.0,8.0,5,low,scen_000054,top_0054
consumer_15,web_service,kafka_consumer_15,production,eu-central-1,eu-central-1c,host-881,ct-9260,v1.5.0,4.0,8.0,5,low,scen_000054,top_0054
consumer_16,web_service,kafka_consumer_16,production,eu-central-1,eu-central-1a,host-677,ct-5464,v1.3.0,2.0,64.0,4,low,scen_000054,top_0054
consumer_17,web_service,kafka_consumer_17,production,eu-central-1,eu-central-1b,host-203,ct-8325,v2.1.0,4.0,16.0,5,low,scen_000054,top_0054
consumer_18,web_service,kafka_consumer_18,production,eu-central-1,eu-central-1b,host-803,ct-1716,v1.4.0,8.0,64.0,5,low,scen_000054,top_0054
consumer_19,web_service,kafka_consumer_19,production,eu-central-1,eu-central-1a,host-283,ct-7041,v2.5.0,8.0,8.0,5,low,scen_000054,top_0054
consumer_20,web_service,kafka_consumer_20,production,eu-central-1,eu-central-1b,host-206,ct-7863,v1.4.0,8.0,8.0,4,low,scen_000054,top_0054
consumer_21,web_service,kafka_consumer_21,production,eu-central-1,eu-central-1b,host-731,ct-6174,v2.3.0,8.0,64.0,2,low,scen_000054,top_0054
consumer_22,web_service,kafka_consumer_22,production,eu-central-1,eu-central-1c,host-819,ct-4837,v3.7.0,8.0,16.0,5,low,scen_000054,top_0054
consumer_23,web_service,kafka_consumer_23,production,eu-central-1,eu-central-1b,host-702,ct-6795,v2.8.0,16.0,32.0,3,low,scen_000054,top_0054
consumer_24,web_service,kafka_consumer_24,production,eu-central-1,eu-central-1c,host-578,ct-8670,v1.1.0,8.0,8.0,4,low,scen_000054,top_0054
consumer_25,web_service,kafka_consumer_25,production,eu-central-1,eu-central-1b,host-778,ct-1985,v2.6.0,8.0,32.0,4,low,scen_000054,top_0054
consumer_26,web_service,kafka_consumer_26,production,eu-central-1,eu-central-1a,host-597,ct-3734,v1.9.0,8.0,4.0,3,low,scen_000054,top_0054
consumer_27,web_service,kafka_consumer_27,production,eu-central-1,eu-central-1b,host-398,ct-5024,v2.3.0,8.0,32.0,5,low,scen_000054,top_0054
consumer_28,web_service,kafka_consumer_28,production,eu-central-1,eu-central-1c,host-674,ct-4752,v3.4.0,4.0,8.0,5,low,scen_000054,top_0054
consumer_29,web_service,kafka_consumer_29,production,eu-central-1,eu-central-1b,host-447,ct-2825,v2.3.0,4.0,64.0,1,low,scen_000054,top_0054
consumer_30,web_service,kafka_consumer_30,production,eu-central-1,eu-central-1b,host-409,ct-1771,v2.1.0,8.0,32.0,4,low,scen_000054,top_0054
consumer_31,web_service,kafka_consumer_31,production,eu-central-1,eu-central-1a,host-425,ct-6583,v1.0.0,2.0,64.0,3,low,scen_000054,top_0054
consumer_32,web_service,kafka_consumer_32,production,eu-central-1,eu-central-1b,host-477,ct-3871,v1.8.0,4.0,32.0,4,low,scen_000054,top_0054
consumer_33,web_service,kafka_consumer_33,production,eu-central-1,eu-central-1b,host-374,ct-7957,v1.7.0,8.0,64.0,1,low,scen_000054,top_0054
consumer_34,web_service,kafka_consumer_34,production,eu-central-1,eu-central-1a,host-836,ct-2568,v1.8.0,4.0,32.0,3,low,scen_000054,top_0054
consumer_35,web_service,kafka_consumer_35,production,eu-central-1,eu-central-1c,host-814,ct-7707,v3.4.0,4.0,32.0,2,low,scen_000054,top_0054
consumer_36,web_service,kafka_consumer_36,production,eu-central-1,eu-central-1b,host-158,ct-7466,v3.4.0,4.0,4.0,4,low,scen_000054,top_0054
consumer_37,web_service,kafka_consumer_37,production,eu-central-1,eu-central-1c,host-872,ct-8920,v2.0.0,8.0,8.0,2,low,scen_000054,top_0054
consumer_38,web_service,kafka_consumer_38,production,eu-central-1,eu-central-1a,host-996,ct-9421,v1.2.0,8.0,16.0,4,low,scen_000054,top_0054
consumer_39,web_service,kafka_consumer_39,production,eu-central-1,eu-central-1c,host-308,ct-2532,v2.3.0,2.0,64.0,3,low,scen_000054,top_0054
consumer_40,web_service,kafka_consumer_40,production,eu-central-1,eu-central-1c,host-506,ct-2269,v2.8.0,16.0,16.0,4,low,scen_000054,top_0054
consumer_41,web_service,kafka_consumer_41,production,eu-central-1,eu-central-1b,host-288,ct-6287,v3.8.0,16.0,64.0,5,low,scen_000054,top_0054
consumer_42,web_service,kafka_consumer_42,production,eu-central-1,eu-central-1c,host-667,ct-4224,v3.0.0,16.0,32.0,5,low,scen_000054,top_0054
gw_01,api_gateway,api_gateway,production,us-west-2,us-west-2a,host-325,ct-1441,v2.4.0,4.0,64.0,4,critical,scen_000055,top_0055
lb_01,load_balancer,load_balancer,production,us-west-2,us-west-2b,host-731,ct-8566,v2.2.0,8.0,64.0,3,critical,scen_000055,top_0055
auth_01,auth_service,auth_service,production,us-west-2,us-west-2a,host-954,ct-8510,v3.0.0,8.0,64.0,1,high,scen_000055,top_0055
web_01,web_service,web_service,production,us-west-2,us-west-2c,host-298,ct-6600,v1.7.0,4.0,64.0,5,high,scen_000055,top_0055
db_01,postgresql,postgresql,production,us-west-2,us-west-2a,host-163,ct-7969,v2.7.0,16.0,64.0,1,critical,scen_000055,top_0055
sub_svc_2,web_service,sub_service_2,production,us-west-2,us-west-2a,host-707,ct-9443,v1.8.0,4.0,16.0,3,low,scen_000055,top_0055
sub_svc_3,web_service,sub_service_3,production,us-west-2,us-west-2c,host-499,ct-6874,v1.2.0,4.0,16.0,1,low,scen_000055,top_0055
sub_svc_4,web_service,sub_service_4,production,us-west-2,us-west-2a,host-906,ct-6052,v3.3.0,2.0,64.0,4,low,scen_000055,top_0055
sub_svc_5,web_service,sub_service_5,production,us-west-2,us-west-2b,host-805,ct-3771,v2.5.0,2.0,4.0,3,low,scen_000055,top_0055
sub_svc_6,web_service,sub_service_6,production,us-west-2,us-west-2c,host-582,ct-3079,v1.3.0,2.0,16.0,4,low,scen_000055,top_0055
sub_svc_7,web_service,sub_service_7,production,us-west-2,us-west-2a,host-161,ct-5680,v2.9.0,8.0,16.0,1,low,scen_000055,top_0055
sub_svc_8,web_service,sub_service_8,production,us-west-2,us-west-2c,host-186,ct-9338,v3.1.0,16.0,4.0,1,low,scen_000055,top_0055
sub_svc_9,web_service,sub_service_9,production,us-west-2,us-west-2a,host-360,ct-1644,v1.1.0,2.0,32.0,5,low,scen_000055,top_0055
sub_svc_10,web_service,sub_service_10,production,us-west-2,us-west-2c,host-734,ct-7971,v2.7.0,4.0,16.0,4,low,scen_000055,top_0055
sub_svc_11,web_service,sub_service_11,production,us-west-2,us-west-2c,host-399,ct-5080,v3.6.0,8.0,4.0,4,low,scen_000055,top_0055
sub_svc_12,web_service,sub_service_12,production,us-west-2,us-west-2b,host-202,ct-7408,v3.6.0,2.0,8.0,4,low,scen_000055,top_0055
ingest_01,api_gateway,ingestion_gateway,production,eu-central-1,eu-central-1a,host-484,ct-9870,v1.8.0,4.0,16.0,3,critical,scen_000056,top_0056
kafka_broker,kafka,kafka,production,eu-central-1,eu-central-1c,host-538,ct-3119,v1.0.0,2.0,4.0,1,critical,scen_000056,top_0056
notif_01,notification_service,notification_service,production,eu-central-1,eu-central-1b,host-748,ct-2306,v3.8.0,2.0,64.0,2,high,scen_000056,top_0056
user_01,user_service,user_service,production,eu-central-1,eu-central-1a,host-479,ct-7844,v3.0.0,16.0,8.0,3,medium,scen_000056,top_0056
db_event,mysql,mysql,production,eu-central-1,eu-central-1a,host-898,ct-3780,v2.4.0,4.0,32.0,4,high,scen_000056,top_0056
consumer_1,web_service,kafka_consumer_1,production,eu-central-1,eu-central-1c,host-349,ct-6292,v3.1.0,8.0,4.0,5,low,scen_000056,top_0056
consumer_2,web_service,kafka_consumer_2,production,eu-central-1,eu-central-1b,host-232,ct-3192,v2.6.0,8.0,16.0,3,low,scen_000056,top_0056
consumer_3,web_service,kafka_consumer_3,production,eu-central-1,eu-central-1a,host-812,ct-7009,v3.3.0,16.0,64.0,3,low,scen_000056,top_0056
gw_01,api_gateway,api_gateway,production,us-east-1,us-east-1b,host-844,ct-7426,v3.2.0,4.0,16.0,4,critical,scen_000057,top_0057
auth_01,auth_service,auth_service,production,us-east-1,us-east-1b,host-274,ct-9582,v3.3.0,16.0,16.0,3,high,scen_000057,top_0057
order_01,order_service,order_service,production,us-east-1,us-east-1b,host-491,ct-8901,v2.4.0,16.0,16.0,3,critical,scen_000057,top_0057
pay_01,payment_service,payment_service,production,us-east-1,us-east-1c,host-709,ct-6695,v3.1.0,2.0,16.0,5,critical,scen_000057,top_0057
inv_01,inventory_service,inventory_service,production,us-east-1,us-east-1a,host-769,ct-1581,v1.7.0,4.0,8.0,1,high,scen_000057,top_0057
db_master,postgresql,postgresql,production,us-east-1,us-east-1c,host-369,ct-9386,v2.1.0,2.0,8.0,3,critical,scen_000057,top_0057
cache_01,redis,redis,production,us-east-1,us-east-1a,host-557,ct-4969,v3.5.0,16.0,4.0,5,high,scen_000057,top_0057
mq_01,kafka,kafka,production,us-east-1,us-east-1b,host-692,ct-2376,v2.2.0,16.0,32.0,1,high,scen_000057,top_0057
ecom_aux_1,user_service,user_service_1,production,us-east-1,us-east-1a,host-528,ct-7656,v1.0.0,2.0,8.0,5,low,scen_000057,top_0057
ecom_aux_2,user_service,user_service_2,production,us-east-1,us-east-1b,host-110,ct-5687,v1.5.0,16.0,32.0,3,low,scen_000057,top_0057
ecom_aux_3,user_service,user_service_3,production,us-east-1,us-east-1a,host-957,ct-1234,v3.0.0,2.0,32.0,3,low,scen_000057,top_0057
ecom_aux_4,user_service,user_service_4,production,us-east-1,us-east-1b,host-935,ct-5987,v1.2.0,4.0,32.0,1,low,scen_000057,top_0057
ecom_aux_5,user_service,user_service_5,production,us-east-1,us-east-1a,host-383,ct-8572,v1.2.0,16.0,8.0,1,low,scen_000057,top_0057
ecom_aux_6,user_service,user_service_6,production,us-east-1,us-east-1a,host-968,ct-8039,v1.6.0,16.0,4.0,5,low,scen_000057,top_0057
ecom_aux_7,user_service,user_service_7,production,us-east-1,us-east-1b,host-315,ct-9485,v1.2.0,4.0,8.0,2,low,scen_000057,top_0057
ecom_aux_8,user_service,user_service_8,production,us-east-1,us-east-1c,host-387,ct-4947,v3.8.0,4.0,8.0,1,low,scen_000057,top_0057
ecom_aux_9,user_service,user_service_9,production,us-east-1,us-east-1c,host-763,ct-9672,v3.4.0,16.0,32.0,4,low,scen_000057,top_0057
ecom_aux_10,user_service,user_service_10,production,us-east-1,us-east-1c,host-339,ct-3463,v3.0.0,8.0,16.0,2,low,scen_000057,top_0057
ecom_aux_11,user_service,user_service_11,production,us-east-1,us-east-1b,host-868,ct-2401,v3.4.0,16.0,4.0,2,low,scen_000057,top_0057
ecom_aux_12,user_service,user_service_12,production,us-east-1,us-east-1b,host-290,ct-4998,v2.0.0,16.0,16.0,1,low,scen_000057,top_0057
ecom_aux_13,user_service,user_service_13,production,us-east-1,us-east-1b,host-573,ct-9137,v1.0.0,8.0,32.0,4,low,scen_000057,top_0057
ecom_aux_14,user_service,user_service_14,production,us-east-1,us-east-1b,host-344,ct-6439,v3.1.0,2.0,64.0,3,low,scen_000057,top_0057
ecom_aux_15,user_service,user_service_15,production,us-east-1,us-east-1c,host-710,ct-3927,v1.7.0,2.0,4.0,3,low,scen_000057,top_0057
ecom_aux_16,user_service,user_service_16,production,us-east-1,us-east-1b,host-645,ct-2181,v3.3.0,16.0,4.0,1,low,scen_000057,top_0057
ecom_aux_17,user_service,user_service_17,production,us-east-1,us-east-1a,host-961,ct-3593,v3.3.0,2.0,16.0,3,low,scen_000057,top_0057
ecom_aux_18,user_service,user_service_18,production,us-east-1,us-east-1b,host-884,ct-9821,v3.1.0,8.0,16.0,4,low,scen_000057,top_0057
ecom_aux_19,user_service,user_service_19,production,us-east-1,us-east-1a,host-874,ct-4314,v2.0.0,8.0,8.0,1,low,scen_000057,top_0057
ecom_aux_20,user_service,user_service_20,production,us-east-1,us-east-1b,host-264,ct-1248,v3.7.0,16.0,64.0,3,low,scen_000057,top_0057
ecom_aux_21,user_service,user_service_21,production,us-east-1,us-east-1c,host-164,ct-4784,v3.1.0,16.0,16.0,5,low,scen_000057,top_0057
ecom_aux_22,user_service,user_service_22,production,us-east-1,us-east-1c,host-391,ct-3495,v3.5.0,4.0,8.0,3,low,scen_000057,top_0057
ecom_aux_23,user_service,user_service_23,production,us-east-1,us-east-1c,host-108,ct-6643,v3.6.0,16.0,4.0,1,low,scen_000057,top_0057
ecom_aux_24,user_service,user_service_24,production,us-east-1,us-east-1b,host-792,ct-7480,v3.5.0,8.0,16.0,2,low,scen_000057,top_0057
ecom_aux_25,user_service,user_service_25,production,us-east-1,us-east-1b,host-499,ct-4996,v2.7.0,16.0,64.0,2,low,scen_000057,top_0057
ecom_aux_26,user_service,user_service_26,production,us-east-1,us-east-1a,host-187,ct-4837,v2.3.0,16.0,8.0,4,low,scen_000057,top_0057
ecom_aux_27,user_service,user_service_27,production,us-east-1,us-east-1a,host-563,ct-1523,v1.2.0,2.0,64.0,2,low,scen_000057,top_0057
ecom_aux_28,user_service,user_service_28,production,us-east-1,us-east-1c,host-159,ct-5832,v1.2.0,8.0,8.0,4,low,scen_000057,top_0057
ecom_aux_29,user_service,user_service_29,production,us-east-1,us-east-1c,host-838,ct-8997,v1.5.0,8.0,16.0,4,low,scen_000057,top_0057
gw_01,api_gateway,api_gateway,production,eu-central-1,eu-central-1a,host-253,ct-6214,v1.4.0,4.0,32.0,3,critical,scen_000058,top_0058
lb_01,load_balancer,load_balancer,production,eu-central-1,eu-central-1b,host-890,ct-2835,v1.4.0,8.0,16.0,1,critical,scen_000058,top_0058
auth_01,auth_service,auth_service,production,eu-central-1,eu-central-1c,host-705,ct-4657,v2.3.0,16.0,16.0,2,high,scen_000058,top_0058
web_01,web_service,web_service,production,eu-central-1,eu-central-1b,host-889,ct-4769,v2.3.0,8.0,4.0,3,high,scen_000058,top_0058
db_01,postgresql,postgresql,production,eu-central-1,eu-central-1c,host-370,ct-3587,v1.9.0,8.0,32.0,1,critical,scen_000058,top_0058
sub_svc_2,web_service,sub_service_2,production,eu-central-1,eu-central-1c,host-930,ct-8207,v1.0.0,16.0,16.0,3,low,scen_000058,top_0058
sub_svc_3,web_service,sub_service_3,production,eu-central-1,eu-central-1b,host-221,ct-8304,v1.6.0,4.0,4.0,3,low,scen_000058,top_0058
